match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:20:50,2,9,108,0,1,5,3,40,0,1,2,2,57,51,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.129,5.806,0,NA,BW,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:21:29,2,9,109,0,1,5,3,40,15,1,2,2,57,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.066,15,4,93,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:22:18,2,9,110,0,1,5,3,40,30,1,1,1,58,52,1,1,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.574,9.442,3,129,B,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:24:47,3,1,111,1,1,0,0,0,0,2,2,1,59,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.933,20.038,6,104,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:25:37,3,1,112,1,1,0,0,15,0,2,1,2,59,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.844,8.156,3,124,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:26:05,3,1,113,1,1,0,0,15,15,2,1,2,59,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.426,1,132,C,NCTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:26:27,3,1,114,1,1,0,0,15,30,2,1,2,59,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.079,22.782,5,122,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:27:01,3,1,115,1,1,0,0,15,40,2,1,2,59,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.421,20.173,5,126,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:28:10,3,2,116,1,1,0,1,0,0,1,1,1,60,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.615,13.608,3,132,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:28:38,3,2,117,1,1,0,1,15,0,1,2,1,61,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.095,9.941,1,93,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:29:15,3,2,118,1,1,0,1,30,0,1,2,2,61,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.179,1.226,0,NA,C,CTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:29:52,3,2,119,1,1,0,1,30,15,1,1,1,62,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.115,8.463,1,115,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:30:16,3,2,120,1,1,0,1,40,15,1,2,1,63,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.503,21.805,7,97,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:31:22,3,3,121,1,1,1,1,0,0,2,1,1,64,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.825,14.8,4,129,C,CTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:31:52,3,3,122,1,1,1,1,15,0,2,2,1,65,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.372,7.758,2,105,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:32:36,3,3,123,1,1,1,1,30,0,2,1,1,66,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.797,11.251,2,117,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:33:11,3,3,124,1,1,1,1,40,0,2,1,2,66,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,44.724,12.422,3,120,W,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:33:41,3,3,125,1,1,1,1,40,15,2,1,2,66,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.158,0.877,1,131,C,NCTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:34:10,3,3,126,1,1,1,1,40,30,2,2,2,66,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.912,3.632,1,108,B,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:34:56,3,3,127,1,1,1,1,40,40,2,2,1,67,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.221,5.608,2,109,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:36:00,3,3,128,1,1,1,1,AD,40,2,2,2,67,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21.585,18.134,5,104,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:36:54,3,3,129,1,1,1,1,40,40,2,1,2,67,62,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.544,8.396,3,130,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:37:28,3,3,130,1,1,1,1,40,AD,2,1,1,68,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.257,5.885,2,132,W,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:38:00,3,3,131,1,1,1,1,40,40,2,1,1,69,62,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.601,8.881,4,124,W,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:38:37,3,3,132,1,1,1,1,AD,40,2,1,2,69,63,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.052,6.764,3,130,B,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:39:11,3,3,133,1,1,1,1,40,40,2,1,1,70,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.416,7.166,2,129,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:39:43,3,3,134,1,1,1,1,AD,40,2,1,1,71,63,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.928,20.029,8,131,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:41:50,3,4,135,1,1,2,1,0,0,1,2,1,72,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.184,18.547,3,99,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:42:32,3,4,136,1,1,2,1,15,0,1,1,1,73,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.258,4.523,1,127,W,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:42:55,3,4,137,1,1,2,1,30,0,1,1,1,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369,5.5,1,116,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:43:22,3,4,138,1,1,2,1,40,0,1,1,2,74,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.523,24.916,4,119,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:43:56,3,4,139,1,1,2,1,40,15,1,1,2,74,65,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.115,16.279,4,128,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:44:36,3,4,140,1,1,2,1,40,30,1,1,2,74,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.245,16.347,4,130,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:45:11,3,4,141,1,1,2,1,40,40,1,2,1,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.954,5.752,1,103,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:45:57,3,4,142,1,1,2,1,AD,40,1,2,1,76,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.149,16.379,3,92,W,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:46:55,3,5,143,1,1,3,1,0,0,2,1,1,77,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.47,18.328,4,115,W,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:47:28,3,5,144,1,1,3,1,15,0,2,1,2,77,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888,3.663,1,120,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:47:49,3,5,145,1,1,3,1,15,15,2,1,2,77,68,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.62,17.682,7,121,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:48:24,3,5,146,1,1,3,1,15,30,2,1,1,78,68,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022,3.63,2,127,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:48:49,3,5,147,1,1,3,1,30,30,2,1,2,78,69,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.533,8.342,3,132,C,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:49:17,3,5,148,1,1,3,1,30,40,2,1,1,79,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.82,11.537,4,123,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:49:47,3,5,149,1,1,3,1,40,40,2,1,1,80,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.584,16.258,4,129,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:50:25,3,5,150,1,1,3,1,AD,40,2,1,2,80,70,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.277,12.434,5,132,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:13,3,5,151,1,1,3,1,40,40,2,1,2,80,71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.579,1,132,C,CTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:51:35,3,5,152,1,1,3,1,40,AD,2,1,2,80,72,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.534,12.762,5,132,W,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:53:34,3,6,153,1,1,3,2,0,0,1,2,1,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.198,29.818,7,98,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:54:35,3,6,154,1,1,3,2,15,0,1,2,2,81,73,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.267,6.25,2,92,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:55:18,3,6,155,1,1,3,2,15,15,1,1,1,82,73,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.036,15.405,3,112,W,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:55:51,3,6,156,1,1,3,2,30,15,1,1,1,83,73,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.014,11.891,3,109,W,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:56:29,3,6,157,1,1,3,2,40,15,1,2,1,84,73,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353,6.671,3,120,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:57:24,3,7,158,1,1,4,2,0,0,2,1,2,84,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.548,4.983,1,116,W,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:57:49,3,7,159,1,1,4,2,0,15,2,1,2,84,75,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.672,30.585,5,124,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:19,3,7,160,1,1,4,2,0,30,2,1,2,84,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337,4.113,1,119,W,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,01:58:43,3,7,161,1,1,4,2,0,40,2,1,2,84,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,1.625,1,123,C,NCTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:00:26,3,8,162,1,1,4,3,0,0,1,2,2,84,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.974,9.214,2,100,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:01:05,3,8,163,1,1,4,3,0,15,1,1,1,85,78,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.74,41.368,7,124,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:01:43,3,8,164,1,1,4,3,15,15,1,1,2,85,79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.065,12.179,2,111,B,NCTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:02:18,3,8,165,1,1,4,3,15,30,1,1,1,86,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.646,15.083,3,129,B,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:02:58,3,8,166,1,1,4,3,30,30,1,2,1,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.011,37.06,7,127,BC,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:03:53,3,8,167,1,1,4,3,40,30,1,1,1,88,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,6.49,1,121,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:04:34,3,9,168,1,1,5,3,0,0,2,1,1,89,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.485,7.014,2,123,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:04:56,3,9,169,1,1,5,3,15,0,2,1,2,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.145,6.68,1,123,BC,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:05:17,3,9,170,1,1,5,3,15,15,2,2,1,90,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.576,15.067,4,106,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:06:04,3,9,171,1,1,5,3,30,15,2,2,1,91,80,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.222,25.907,6,102,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:07:01,3,9,172,1,1,5,3,40,15,2,1,2,91,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.603,6.651,1,132,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:07:26,3,9,173,1,1,5,3,40,30,2,2,2,91,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14.225,20.654,3,105,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:08:15,3,9,174,1,1,5,3,40,40,2,2,1,92,82,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.074,28.221,8,114,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:09:11,3,9,175,1,1,5,3,AD,40,2,1,1,93,82,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17.891,13.591,4,123,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:14:21,4,1,176,2,1,0,0,0,0,1,2,2,93,83,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.385,4.31,0,NA,C,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:15:01,4,1,177,2,1,0,0,0,15,1,2,2,93,84,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.828,4.203,0,NA,BW,CTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:15:45,4,1,178,2,1,0,0,0,30,1,1,1,94,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.28,10.891,3,119,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:16:17,4,1,179,2,1,0,0,15,30,1,2,1,95,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,6.62,1,92,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:18,4,1,180,2,1,0,0,30,30,1,1,1,96,84,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0.822,1,111,W,CTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:17:44,4,1,181,2,1,0,0,40,30,1,1,1,97,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,5.856,1,113,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:18:52,4,2,182,2,1,1,0,0,0,2,1,2,97,85,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,NA,NA,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:19:19,4,2,183,2,1,1,0,0,15,2,2,1,98,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.685,25.304,2,101,B,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:19:57,4,2,184,2,1,1,0,15,15,2,1,2,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.655,14.828,3,128,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:20:27,4,2,185,2,1,1,0,15,30,2,1,1,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.227,7.194,2,124,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:20:56,4,2,186,2,1,1,0,30,30,2,1,2,99,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.476,1,133,C,NCTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:21:21,4,2,187,2,1,1,0,30,40,2,2,2,99,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699,6.183,1,100,B,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:22:27,4,3,188,2,1,1,1,0,0,1,2,1,100,88,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.273,23.065,7,93,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:23:19,4,3,189,2,1,1,1,15,0,1,2,2,100,89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.603,4.111,0,NA,BC,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:24:23,4,3,190,2,1,1,1,15,15,1,1,1,101,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.657,17.012,3,124,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:24:55,4,3,191,2,1,1,1,30,15,1,2,2,101,90,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.863,7.725,2,94,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:25:39,4,3,192,2,1,1,1,30,30,1,1,1,102,90,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.467,23.07,5,112,W,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:26:15,4,3,193,2,1,1,1,40,30,1,1,1,103,90,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.851,13.02,3,109,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:28:42,4,4,194,2,1,2,1,0,0,2,1,2,103,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.189,12.525,1,129,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:29:07,4,4,195,2,1,2,1,0,15,2,1,2,103,92,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,61.447,23.279,5,126,W,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:29:44,4,4,196,2,1,2,1,0,30,2,1,2,103,93,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.953,20.844,5,123,W,CTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:30:16,4,4,197,2,1,2,1,0,40,2,2,2,103,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,4.036,1,109,BW,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:44:56,4,5,198,2,1,2,2,0,0,1,2,1,104,94,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065,6.341,3,95,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:45:38,4,5,199,2,1,2,2,15,0,1,1,1,105,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.432,14.554,3,117,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:06,4,5,200,2,1,2,2,30,0,1,1,1,106,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.527,25.151,7,116,W,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:46:38,4,5,201,2,1,2,2,40,0,1,1,1,107,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,4.238,1,120,BW,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:48:17,4,6,202,2,1,3,2,0,0,2,2,2,107,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.617,25.791,7,105,B,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:49:01,4,6,203,2,1,3,2,0,15,2,1,1,108,95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.04,24.82,6,120,B,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:49:40,4,6,204,2,1,3,2,15,15,2,2,2,108,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.246,8.216,1,110,C,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:50:20,4,6,205,2,1,3,2,15,30,2,1,2,108,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,0.921,1,129,W,CTL,NA
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:50:43,4,6,206,2,1,3,2,15,40,2,2,2,108,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.734,6.836,1,109,BC,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:51:40,4,7,207,2,1,3,3,0,0,1,1,1,109,98,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.942,16.369,3,115,W,CTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:52:06,4,7,208,2,1,3,3,15,0,1,2,1,110,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.972,19.259,5,92,B,NCTL,D
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:53:03,4,7,209,2,1,3,3,30,0,1,1,1,111,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.276,5.17,1,126,C,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:53:27,4,7,210,2,1,3,3,40,0,1,1,1,112,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204,7.256,1,115,BC,NCTL,ND
2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,02:55:15,4,8,211,2,1,4,3,0,0,2,1,1,113,98,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.993,7.082,2,126,C,NCTL,ND
